datetime;open;high;low;close;volume
2023-01-03 04:33:00+00:00;3842.38;3842.38;3842.13;3842.38;8
2023-01-03 04:34:00+00:00;3842.38;3842.63;3842.38;3842.38;4
2023-01-03 04:35:00+00:00;3842.38;3842.38;3841.88;3841.88;3
2023-01-03 04:36:00+00:00;3841.88;3842.63;3841.88;3842.63;11
2023-01-03 04:37:00+00:00;3842.63;3842.88;3842.5;3842.88;10
2023-01-03 04:38:00+00:00;3842.88;3843.13;3842.88;3843.13;12
2023-01-03 04:39:00+00:00;3843.13;3843.5;3842.63;3842.63;7
2023-01-03 04:40:00+00:00;3842.63;3842.63;3841.63;3841.88;14
2023-01-03 04:41:00+00:00;3841.88;3842.25;3841.63;3841.63;18
2023-01-03 04:42:00+00:00;3841.63;3842.0;3841.63;3841.63;11
2023-01-03 04:43:00+00:00;3841.88;3842.25;3841.88;3842.13;7
2023-01-03 04:44:00+00:00;3842.0;3842.13;3841.63;3841.63;6
2023-01-03 04:45:00+00:00;3841.63;3842.13;3841.63;3841.88;9
2023-01-03 04:46:00+00:00;3841.88;3842.13;3841.63;3841.75;9
2023-01-03 04:47:00+00:00;3841.63;3841.88;3841.63;3841.63;10
2023-01-03 04:48:00+00:00;3841.63;3841.88;3841.63;3841.63;12
2023-01-03 04:49:00+00:00;3841.63;3841.63;3840.88;3841.38;29
2023-01-03 04:50:00+00:00;3841.38;3841.38;3840.88;3841.13;11
2023-01-03 04:51:00+00:00;3841.13;3841.5;3841.13;3841.5;6
2023-01-03 04:52:00+00:00;3841.63;3841.63;3841.38;3841.38;12
2023-01-03 04:53:00+00:00;3841.38;3841.63;3841.38;3841.38;10
2023-01-03 04:54:00+00:00;3841.38;3841.38;3840.88;3840.88;9
2023-01-03 04:55:00+00:00;3840.88;3840.88;3840.38;3840.38;18
2023-01-03 04:56:00+00:00;3840.38;3840.88;3840.38;3840.38;21
2023-01-03 04:57:00+00:00;3840.38;3840.63;3840.13;3840.63;20
2023-01-03 04:58:00+00:00;3840.63;3840.63;3840.13;3840.38;19
2023-01-03 04:59:00+00:00;3840.38;3840.63;3839.88;3840.13;25
2023-01-03 05:00:00+00:00;3840.13;3840.63;3839.88;3840.63;14
2023-01-03 05:01:00+00:00;3840.63;3840.88;3840.63;3840.63;18
2023-01-03 05:02:00+00:00;3840.63;3840.88;3840.38;3840.63;17
2023-01-03 05:03:00+00:00;3840.63;3841.63;3840.63;3841.38;17
2023-01-03 05:04:00+00:00;3841.38;3841.63;3841.13;3841.63;10
2023-01-03 05:05:00+00:00;3841.63;3841.88;3841.38;3841.88;19
2023-01-03 05:06:00+00:00;3841.88;3841.88;3841.38;3841.38;19
2023-01-03 05:07:00+00:00;3841.38;3841.38;3840.88;3841.38;15
2023-01-03 05:08:00+00:00;3841.38;3841.63;3841.13;3841.25;20
2023-01-03 05:09:00+00:00;3841.13;3841.38;3840.88;3841.13;23
2023-01-03 05:10:00+00:00;3841.13;3842.13;3841.13;3842.13;20
2023-01-03 05:11:00+00:00;3842.38;3842.38;3841.63;3841.88;14
2023-01-03 05:12:00+00:00;3842.13;3843.13;3842.13;3842.88;21
2023-01-03 05:13:00+00:00;3842.88;3843.88;3842.88;3843.63;22
2023-01-03 05:14:00+00:00;3843.63;3844.13;3843.13;3843.38;25
2023-01-03 05:15:00+00:00;3843.25;3843.88;3843.13;3843.88;16
2023-01-03 05:16:00+00:00;3843.88;3844.63;3842.88;3843.38;38
2023-01-03 05:17:00+00:00;3843.38;3843.38;3842.38;3842.63;6
2023-01-03 05:18:00+00:00;3842.63;3842.63;3842.13;3842.13;5
2023-01-03 05:19:00+00:00;3842.13;3842.63;3842.13;3842.38;4
2023-01-03 05:20:00+00:00;3842.38;3843.25;3842.13;3843.25;18
2023-01-03 05:21:00+00:00;3843.38;3843.38;3842.88;3842.88;19
2023-01-03 05:22:00+00:00;3842.88;3843.0;3842.13;3842.38;16
2023-01-03 05:23:00+00:00;3842.38;3842.38;3841.63;3841.88;14
2023-01-03 05:24:00+00:00;3841.88;3842.13;3841.88;3842.13;20
2023-01-03 05:25:00+00:00;3842.0;3842.0;3841.63;3841.88;14
2023-01-03 05:26:00+00:00;3841.88;3841.88;3841.38;3841.38;10
2023-01-03 05:27:00+00:00;3841.38;3841.38;3840.88;3841.13;25
2023-01-03 05:28:00+00:00;3841.13;3841.13;3840.63;3840.75;30
2023-01-03 05:29:00+00:00;3840.88;3841.13;3840.63;3840.63;17
2023-01-03 05:30:00+00:00;3840.63;3842.13;3840.63;3842.13;19
2023-01-03 05:31:00+00:00;3842.13;3842.13;3841.63;3841.63;14
2023-01-03 05:32:00+00:00;3841.63;3842.13;3841.63;3841.88;10
2023-01-03 05:33:00+00:00;3841.88;3842.38;3841.63;3842.13;14
2023-01-03 05:34:00+00:00;3842.13;3842.38;3841.88;3841.88;5
2023-01-03 05:35:00+00:00;3841.88;3842.38;3841.63;3841.88;11
2023-01-03 05:36:00+00:00;3841.88;3842.13;3841.63;3841.63;13
2023-01-03 05:37:00+00:00;3841.63;3841.88;3841.5;3841.63;12
2023-01-03 05:38:00+00:00;3841.63;3849.38;3841.38;3848.38;49
2023-01-03 05:39:00+00:00;3848.38;3848.38;3845.63;3846.5;66
2023-01-03 05:40:00+00:00;3846.63;3846.88;3845.38;3846.13;40
2023-01-03 05:41:00+00:00;3846.0;3846.88;3846.0;3846.38;34
2023-01-03 05:42:00+00:00;3846.38;3847.13;3846.13;3847.13;40
2023-01-03 05:43:00+00:00;3847.13;3848.88;3847.13;3848.38;43
2023-01-03 05:44:00+00:00;3848.38;3849.0;3847.88;3847.88;36
2023-01-03 05:45:00+00:00;3848.0;3849.13;3847.88;3849.13;46
2023-01-03 05:46:00+00:00;3849.13;3849.13;3848.25;3848.38;43
2023-01-03 05:47:00+00:00;3848.13;3849.38;3848.13;3849.13;27
2023-01-03 05:48:00+00:00;3849.13;3849.38;3848.38;3848.63;31
2023-01-03 05:49:00+00:00;3848.63;3848.88;3847.38;3847.63;31
2023-01-03 05:50:00+00:00;3847.63;3848.0;3847.25;3847.25;24
2023-01-03 05:51:00+00:00;3847.38;3847.88;3847.38;3847.63;21
2023-01-03 05:52:00+00:00;3847.38;3847.38;3846.38;3846.88;17
2023-01-03 05:53:00+00:00;3847.0;3847.0;3846.38;3846.63;24
2023-01-03 05:54:00+00:00;3846.63;3846.75;3846.5;3846.63;7
2023-01-03 05:55:00+00:00;3846.63;3847.88;3846.63;3847.63;21
2023-01-03 05:56:00+00:00;3847.63;3847.63;3846.63;3847.0;24
2023-01-03 05:57:00+00:00;3847.0;3847.63;3847.0;3847.63;7
2023-01-03 05:58:00+00:00;3847.63;3847.63;3846.88;3847.38;12
2023-01-03 05:59:00+00:00;3847.13;3847.63;3847.13;3847.63;27
2023-01-03 06:00:00+00:00;3847.63;3847.63;3846.88;3847.0;30
2023-01-03 06:01:00+00:00;3846.88;3847.38;3846.63;3846.88;32
2023-01-03 06:02:00+00:00;3846.88;3846.88;3845.63;3846.13;31
2023-01-03 06:03:00+00:00;3846.0;3846.13;3845.38;3845.63;24
2023-01-03 06:04:00+00:00;3845.88;3846.13;3845.5;3846.13;17
2023-01-03 06:05:00+00:00;3846.13;3846.13;3845.38;3845.38;12
2023-01-03 06:06:00+00:00;3845.63;3845.63;3844.88;3845.13;23
2023-01-03 06:07:00+00:00;3845.13;3845.88;3845.13;3845.88;16
2023-01-03 06:08:00+00:00;3845.88;3846.63;3845.88;3846.38;27
2023-01-03 06:09:00+00:00;3846.38;3846.88;3846.38;3846.63;27
2023-01-03 06:10:00+00:00;3846.63;3846.75;3846.13;3846.75;15
2023-01-03 06:11:00+00:00;3846.63;3846.75;3846.13;3846.5;16
2023-01-03 06:12:00+00:00;3846.38;3846.63;3846.13;3846.13;14
2023-01-03 06:13:00+00:00;3846.38;3846.88;3845.88;3846.88;22
2023-01-03 06:14:00+00:00;3846.88;3847.38;3846.38;3846.88;34
2023-01-03 06:15:00+00:00;3847.0;3847.38;3847.0;3847.38;30
2023-01-03 06:16:00+00:00;3847.38;3847.88;3846.88;3847.13;29
2023-01-03 06:17:00+00:00;3847.13;3847.63;3846.88;3847.38;23
2023-01-03 06:18:00+00:00;3847.38;3847.88;3847.38;3847.38;14
2023-01-03 06:19:00+00:00;3847.38;3847.88;3847.38;3847.63;11
2023-01-03 06:20:00+00:00;3847.88;3847.88;3846.63;3847.13;16
2023-01-03 06:21:00+00:00;3847.0;3848.13;3846.88;3848.13;26
2023-01-03 06:22:00+00:00;3848.13;3848.63;3847.88;3848.38;25
2023-01-03 06:23:00+00:00;3848.38;3848.5;3848.13;3848.38;13
2023-01-03 06:24:00+00:00;3848.38;3848.88;3847.88;3848.88;24
2023-01-03 06:25:00+00:00;3848.75;3848.75;3847.88;3848.0;9
2023-01-03 06:26:00+00:00;3847.88;3848.13;3847.63;3847.88;13
2023-01-03 06:27:00+00:00;3847.88;3848.63;3847.88;3848.63;16
2023-01-03 06:28:00+00:00;3848.63;3849.13;3848.38;3849.13;15
2023-01-03 06:29:00+00:00;3849.13;3850.0;3849.0;3849.13;22
2023-01-03 06:30:00+00:00;3849.13;3850.13;3849.13;3849.63;51
2023-01-03 06:31:00+00:00;3849.75;3850.13;3849.63;3849.88;16
2023-01-03 06:32:00+00:00;3849.75;3849.75;3848.38;3848.63;31
2023-01-03 06:33:00+00:00;3848.5;3849.25;3848.38;3849.13;20
2023-01-03 06:34:00+00:00;3849.13;3849.13;3848.38;3848.63;22
2023-01-03 06:35:00+00:00;3848.63;3848.88;3848.25;3848.38;14
2023-01-03 06:36:00+00:00;3848.38;3848.5;3847.38;3847.63;13
2023-01-03 06:37:00+00:00;3847.63;3848.0;3846.13;3846.63;41
2023-01-03 06:38:00+00:00;3846.63;3846.63;3845.63;3846.0;44
2023-01-03 06:39:00+00:00;3845.88;3845.88;3843.38;3843.63;66
2023-01-03 06:40:00+00:00;3843.63;3844.13;3843.38;3844.0;36
2023-01-03 06:41:00+00:00;3843.88;3844.88;3843.88;3844.0;31
2023-01-03 06:42:00+00:00;3844.13;3844.38;3843.5;3843.5;31
2023-01-03 06:43:00+00:00;3843.38;3843.88;3843.38;3843.88;25
2023-01-03 06:44:00+00:00;3843.88;3843.88;3843.38;3843.38;25
2023-01-03 06:45:00+00:00;3843.5;3843.5;3842.38;3842.5;38
2023-01-03 06:46:00+00:00;3842.38;3843.63;3842.38;3843.13;24
2023-01-03 06:47:00+00:00;3843.13;3843.38;3842.63;3843.25;34
2023-01-03 06:48:00+00:00;3843.13;3844.13;3842.88;3843.88;27
2023-01-03 06:49:00+00:00;3843.75;3843.75;3842.88;3843.13;17
2023-01-03 06:50:00+00:00;3843.13;3843.75;3843.0;3843.63;14
2023-01-03 06:51:00+00:00;3843.75;3843.75;3843.13;3843.38;12
2023-01-03 06:52:00+00:00;3843.38;3843.63;3842.88;3842.88;26
2023-01-03 06:53:00+00:00;3842.88;3843.38;3842.63;3843.38;24
2023-01-03 06:54:00+00:00;3843.38;3843.63;3843.13;3843.38;19
2023-01-03 06:55:00+00:00;3843.38;3844.13;3843.25;3844.13;29
2023-01-03 06:56:00+00:00;3844.13;3844.63;3844.13;3844.38;21
2023-01-03 06:57:00+00:00;3844.63;3845.13;3844.63;3845.13;13
2023-01-03 06:58:00+00:00;3845.13;3845.13;3844.38;3844.88;23
2023-01-03 06:59:00+00:00;3844.88;3846.38;3844.88;3846.38;20
2023-01-03 07:00:00+00:00;3845.88;3848.66;3845.38;3848.41;65
2023-01-03 07:01:00+00:00;3848.41;3848.41;3846.66;3846.91;54
2023-01-03 07:02:00+00:00;3846.91;3848.03;3846.66;3846.91;53
2023-01-03 07:03:00+00:00;3846.91;3847.16;3843.91;3844.41;48
2023-01-03 07:04:00+00:00;3844.41;3844.66;3843.66;3843.91;34
2023-01-03 07:05:00+00:00;3843.78;3843.78;3842.66;3843.66;51
2023-01-03 07:06:00+00:00;3843.66;3843.66;3842.41;3842.78;57
2023-01-03 07:07:00+00:00;3842.91;3843.16;3842.16;3842.91;42
2023-01-03 07:08:00+00:00;3842.91;3843.16;3841.91;3842.16;40
2023-01-03 07:09:00+00:00;3841.91;3842.91;3841.66;3842.91;43
2023-01-03 07:10:00+00:00;3842.66;3843.41;3842.16;3842.41;51
2023-01-03 07:11:00+00:00;3842.41;3843.16;3842.16;3842.91;36
2023-01-03 07:12:00+00:00;3842.91;3843.28;3842.78;3843.16;19
2023-01-03 07:13:00+00:00;3843.16;3844.28;3843.16;3843.91;37
2023-01-03 07:14:00+00:00;3843.91;3843.91;3843.03;3843.91;27
2023-01-03 07:15:00+00:00;3843.91;3844.91;3843.66;3844.66;31
2023-01-03 07:16:00+00:00;3844.66;3845.16;3844.41;3845.16;21
2023-01-03 07:17:00+00:00;3845.16;3845.41;3844.66;3844.91;33
2023-01-03 07:18:00+00:00;3845.16;3845.53;3844.41;3844.53;32
2023-01-03 07:19:00+00:00;3844.66;3845.91;3844.66;3845.66;30
2023-01-03 07:20:00+00:00;3845.41;3845.41;3844.41;3844.66;31
2023-01-03 07:21:00+00:00;3844.91;3845.03;3843.41;3843.53;37
2023-01-03 07:22:00+00:00;3843.41;3844.91;3843.41;3844.66;45
2023-01-03 07:23:00+00:00;3844.66;3844.91;3843.91;3843.91;34
2023-01-03 07:24:00+00:00;3843.66;3844.03;3843.16;3843.66;32
2023-01-03 07:25:00+00:00;3843.78;3845.78;3843.66;3845.41;25
2023-01-03 07:26:00+00:00;3845.41;3845.41;3844.41;3844.66;41
2023-01-03 07:27:00+00:00;3844.91;3847.41;3844.66;3847.03;53
2023-01-03 07:28:00+00:00;3847.16;3847.66;3846.66;3847.16;30
2023-01-03 07:29:00+00:00;3847.16;3847.66;3846.41;3847.41;21
2023-01-03 07:30:00+00:00;3847.66;3848.41;3847.41;3847.66;43
2023-01-03 07:31:00+00:00;3847.66;3848.16;3847.16;3847.91;25
2023-01-03 07:32:00+00:00;3847.91;3848.41;3847.53;3847.78;23
2023-01-03 07:33:00+00:00;3847.66;3849.16;3847.41;3849.16;44
2023-01-03 07:34:00+00:00;3849.03;3849.91;3848.91;3849.16;34
2023-01-03 07:35:00+00:00;3849.16;3849.66;3848.66;3849.41;27
2023-01-03 07:36:00+00:00;3849.41;3849.66;3848.66;3849.16;23
2023-01-03 07:37:00+00:00;3849.16;3849.41;3848.16;3848.16;31
2023-01-03 07:38:00+00:00;3848.16;3848.91;3847.66;3847.66;38
2023-01-03 07:39:00+00:00;3847.66;3848.66;3847.66;3848.28;43
2023-01-03 07:40:00+00:00;3848.41;3849.03;3847.66;3847.66;28
2023-01-03 07:41:00+00:00;3847.66;3851.91;3847.16;3851.41;52
2023-01-03 07:42:00+00:00;3851.41;3853.16;3851.16;3853.16;61
2023-01-03 07:43:00+00:00;3853.16;3853.41;3851.91;3852.28;45
2023-01-03 07:44:00+00:00;3852.16;3852.66;3852.16;3852.16;17
2023-01-03 07:45:00+00:00;3852.16;3853.91;3852.16;3853.66;47
2023-01-03 07:46:00+00:00;3853.66;3853.91;3852.66;3852.66;47
2023-01-03 07:47:00+00:00;3852.41;3852.41;3851.41;3851.66;27
2023-01-03 07:48:00+00:00;3851.66;3851.66;3850.91;3851.16;44
2023-01-03 07:49:00+00:00;3851.16;3852.66;3850.91;3852.66;38
2023-01-03 07:50:00+00:00;3852.66;3852.66;3851.16;3851.78;50
2023-01-03 07:51:00+00:00;3851.66;3853.16;3851.66;3852.91;56
2023-01-03 07:52:00+00:00;3852.91;3854.16;3852.66;3853.16;50
2023-01-03 07:53:00+00:00;3853.16;3853.91;3852.66;3853.78;43
2023-01-03 07:54:00+00:00;3853.66;3853.66;3852.66;3853.41;26
2023-01-03 07:55:00+00:00;3853.41;3854.91;3853.41;3854.41;38
2023-01-03 07:56:00+00:00;3854.28;3854.41;3852.91;3854.41;69
2023-01-03 07:57:00+00:00;3854.41;3854.66;3853.66;3853.91;45
2023-01-03 07:58:00+00:00;3853.91;3855.41;3853.91;3855.03;72
2023-01-03 07:59:00+00:00;3855.16;3857.91;3854.66;3857.66;69
2023-01-03 08:00:00+00:00;3857.66;3862.16;3857.16;3861.78;163
2023-01-03 08:01:00+00:00;3861.66;3863.66;3861.66;3861.91;117
2023-01-03 08:02:00+00:00;3861.91;3864.41;3861.66;3862.66;117
2023-01-03 08:03:00+00:00;3862.66;3863.16;3860.91;3861.41;112
2023-01-03 08:04:00+00:00;3861.41;3861.66;3859.66;3859.66;122
2023-01-03 08:05:00+00:00;3859.66;3859.91;3858.41;3859.91;112
2023-01-03 08:06:00+00:00;3859.91;3861.28;3859.41;3860.41;89
2023-01-03 08:07:00+00:00;3860.41;3860.41;3859.16;3859.16;61
2023-01-03 08:08:00+00:00;3859.16;3859.41;3857.66;3857.91;94
2023-01-03 08:09:00+00:00;3857.91;3858.16;3856.16;3857.66;86
2023-01-03 08:10:00+00:00;3857.41;3858.66;3856.66;3858.66;89
2023-01-03 08:11:00+00:00;3858.66;3858.66;3857.16;3858.03;76
2023-01-03 08:12:00+00:00;3857.91;3859.16;3855.41;3856.16;109
2023-01-03 08:13:00+00:00;3856.03;3856.03;3853.66;3854.16;57
2023-01-03 08:14:00+00:00;3854.16;3855.16;3853.66;3853.91;92
2023-01-03 08:15:00+00:00;3853.91;3856.16;3853.91;3855.16;85
2023-01-03 08:16:00+00:00;3855.16;3856.66;3854.66;3855.66;75
2023-01-03 08:17:00+00:00;3855.66;3856.41;3854.41;3856.16;89
2023-01-03 08:18:00+00:00;3856.03;3858.41;3856.03;3857.16;80
2023-01-03 08:19:00+00:00;3857.16;3858.41;3856.66;3857.91;90
2023-01-03 08:20:00+00:00;3858.16;3859.41;3857.91;3859.16;89
2023-01-03 08:21:00+00:00;3858.91;3860.41;3858.41;3858.41;86
2023-01-03 08:22:00+00:00;3858.41;3858.91;3857.66;3858.41;74
2023-01-03 08:23:00+00:00;3858.78;3859.16;3857.66;3858.66;82
2023-01-03 08:24:00+00:00;3858.78;3860.16;3858.53;3860.16;54
2023-01-03 08:25:00+00:00;3860.16;3860.41;3858.91;3859.78;79
2023-01-03 08:26:00+00:00;3859.91;3862.16;3859.66;3862.16;57
2023-01-03 08:27:00+00:00;3862.03;3863.41;3861.41;3862.66;92
2023-01-03 08:28:00+00:00;3862.66;3863.41;3860.66;3863.41;62
2023-01-03 08:29:00+00:00;3863.28;3863.41;3861.66;3863.03;75
2023-01-03 08:30:00+00:00;3863.16;3863.78;3861.66;3862.28;81
2023-01-03 08:31:00+00:00;3862.41;3863.03;3861.41;3862.66;85
2023-01-03 08:32:00+00:00;3862.41;3863.28;3861.91;3862.78;80
2023-01-03 08:33:00+00:00;3862.91;3863.41;3862.41;3862.66;76
2023-01-03 08:34:00+00:00;3862.66;3863.41;3861.91;3863.41;55
2023-01-03 08:35:00+00:00;3863.41;3863.41;3861.66;3861.91;68
2023-01-03 08:36:00+00:00;3861.91;3867.28;3861.91;3867.28;66
2023-01-03 08:37:00+00:00;3867.16;3868.78;3866.66;3868.66;75
2023-01-03 08:38:00+00:00;3868.66;3871.16;3867.41;3871.16;72
2023-01-03 08:39:00+00:00;3871.16;3872.41;3869.41;3869.78;103
2023-01-03 08:40:00+00:00;3869.91;3870.66;3868.66;3868.66;67
2023-01-03 08:41:00+00:00;3868.78;3870.91;3868.16;3869.53;81
2023-01-03 08:42:00+00:00;3869.66;3869.91;3867.91;3867.91;106
2023-01-03 08:43:00+00:00;3867.91;3869.53;3867.41;3869.41;83
2023-01-03 08:44:00+00:00;3869.41;3870.16;3868.41;3869.41;70
2023-01-03 08:45:00+00:00;3869.41;3871.91;3868.91;3870.66;76
2023-01-03 08:46:00+00:00;3870.66;3870.91;3869.66;3870.66;52
2023-01-03 08:47:00+00:00;3870.66;3871.91;3870.41;3871.91;64
2023-01-03 08:48:00+00:00;3871.91;3871.91;3870.66;3870.91;34
2023-01-03 08:49:00+00:00;3871.03;3871.91;3870.91;3871.41;67
2023-01-03 08:50:00+00:00;3871.66;3872.41;3870.78;3871.91;65
2023-01-03 08:51:00+00:00;3871.91;3872.91;3871.16;3872.66;47
2023-01-03 08:52:00+00:00;3872.41;3872.78;3871.16;3871.16;62
2023-01-03 08:53:00+00:00;3871.41;3871.41;3870.16;3870.78;45
2023-01-03 08:54:00+00:00;3870.66;3871.41;3870.16;3871.16;58
2023-01-03 08:55:00+00:00;3871.16;3872.41;3870.78;3871.66;69
2023-01-03 08:56:00+00:00;3871.66;3871.66;3870.91;3871.66;60
2023-01-03 08:57:00+00:00;3871.66;3871.66;3870.66;3871.66;42
2023-01-03 08:58:00+00:00;3871.66;3871.66;3869.91;3870.28;45
2023-01-03 08:59:00+00:00;3870.41;3872.41;3870.16;3871.16;88
2023-01-03 09:00:00+00:00;3871.66;3872.91;3870.66;3871.28;105
2023-01-03 09:01:00+00:00;3871.41;3874.41;3871.41;3873.41;121
2023-01-03 09:02:00+00:00;3873.66;3875.28;3873.66;3874.41;98
2023-01-03 09:03:00+00:00;3874.41;3877.66;3874.28;3877.16;78
2023-01-03 09:04:00+00:00;3877.16;3878.66;3877.16;3878.53;61
2023-01-03 09:05:00+00:00;3878.66;3878.91;3877.91;3878.66;63
2023-01-03 09:06:00+00:00;3878.66;3878.66;3873.91;3874.66;80
2023-01-03 09:07:00+00:00;3874.66;3875.41;3872.41;3872.66;80
2023-01-03 09:08:00+00:00;3872.66;3873.91;3872.16;3873.16;86
2023-01-03 09:09:00+00:00;3872.91;3874.16;3872.66;3873.91;82
2023-01-03 09:10:00+00:00;3873.91;3876.41;3873.91;3875.41;90
2023-01-03 09:11:00+00:00;3875.53;3877.16;3874.41;3877.16;66
2023-01-03 09:12:00+00:00;3876.91;3877.66;3876.41;3877.66;75
2023-01-03 09:13:00+00:00;3877.66;3878.41;3877.66;3877.91;42
2023-01-03 09:14:00+00:00;3877.91;3878.53;3876.91;3878.41;52
2023-01-03 09:15:00+00:00;3878.41;3878.91;3877.41;3877.41;45
2023-01-03 09:16:00+00:00;3877.41;3881.66;3877.03;3880.66;74
2023-01-03 09:17:00+00:00;3880.66;3881.41;3879.91;3880.91;62
2023-01-03 09:18:00+00:00;3881.16;3881.16;3879.16;3879.16;50
2023-01-03 09:19:00+00:00;3879.16;3879.41;3875.91;3876.53;90
2023-01-03 09:20:00+00:00;3876.66;3879.16;3876.66;3878.66;55
2023-01-03 09:21:00+00:00;3878.91;3878.91;3877.16;3877.91;71
2023-01-03 09:22:00+00:00;3878.16;3879.41;3877.91;3878.91;74
2023-01-03 09:23:00+00:00;3878.91;3879.91;3878.91;3879.16;72
2023-01-03 09:24:00+00:00;3879.16;3881.41;3878.91;3880.66;62
2023-01-03 09:25:00+00:00;3880.66;3881.66;3880.66;3881.41;37
2023-01-03 09:26:00+00:00;3881.41;3881.66;3879.16;3879.66;53
2023-01-03 09:27:00+00:00;3879.66;3879.66;3878.53;3878.66;48
2023-01-03 09:28:00+00:00;3878.66;3878.66;3877.16;3877.41;34
2023-01-03 09:29:00+00:00;3877.66;3878.91;3877.41;3878.66;31
2023-01-03 09:30:00+00:00;3878.66;3880.41;3878.66;3879.91;67
2023-01-03 09:31:00+00:00;3879.91;3880.16;3877.78;3877.91;49
2023-01-03 09:32:00+00:00;3877.91;3880.41;3877.91;3880.28;50
2023-01-03 09:33:00+00:00;3880.16;3880.66;3879.66;3880.16;74
2023-01-03 09:34:00+00:00;3880.16;3880.41;3879.66;3880.28;62
2023-01-03 09:35:00+00:00;3880.41;3880.91;3879.66;3880.41;34
2023-01-03 09:36:00+00:00;3880.28;3880.66;3879.41;3879.66;44
2023-01-03 09:37:00+00:00;3879.66;3879.91;3878.41;3878.91;47
2023-01-03 09:38:00+00:00;3878.91;3879.53;3877.91;3878.41;36
2023-01-03 09:39:00+00:00;3878.41;3878.66;3877.41;3878.41;31
2023-01-03 09:40:00+00:00;3878.41;3879.91;3878.16;3879.41;44
2023-01-03 09:41:00+00:00;3879.16;3880.91;3878.91;3879.91;60
2023-01-03 09:42:00+00:00;3880.03;3880.91;3879.91;3880.66;53
2023-01-03 09:43:00+00:00;3880.66;3880.66;3878.41;3878.66;33
2023-01-03 09:44:00+00:00;3878.66;3879.66;3878.53;3878.91;48
2023-01-03 09:45:00+00:00;3878.91;3880.66;3878.91;3879.91;46
2023-01-03 09:46:00+00:00;3879.78;3880.66;3879.66;3880.41;54
2023-01-03 09:47:00+00:00;3880.41;3880.91;3880.16;3880.53;33
2023-01-03 09:48:00+00:00;3880.41;3880.41;3879.16;3879.91;57
2023-01-03 09:49:00+00:00;3879.91;3881.16;3879.66;3880.41;34
2023-01-03 09:50:00+00:00;3880.41;3881.66;3880.16;3881.53;35
2023-01-03 09:51:00+00:00;3881.66;3881.66;3880.66;3881.03;51
2023-01-03 09:52:00+00:00;3881.16;3881.66;3880.91;3881.41;44
2023-01-03 09:53:00+00:00;3881.41;3881.53;3880.78;3880.78;24
2023-01-03 09:54:00+00:00;3880.66;3881.66;3880.16;3880.16;45
2023-01-03 09:55:00+00:00;3880.16;3880.91;3879.66;3879.66;46
2023-01-03 09:56:00+00:00;3879.66;3880.66;3879.41;3880.41;57
2023-01-03 09:57:00+00:00;3880.66;3880.66;3879.28;3879.41;41
2023-01-03 09:58:00+00:00;3879.41;3881.16;3879.16;3880.91;27
2023-01-03 09:59:00+00:00;3880.91;3882.16;3880.66;3882.16;29
2023-01-03 10:00:00+00:00;3882.16;3882.66;3880.16;3880.16;58
2023-01-03 10:01:00+00:00;3880.16;3880.66;3879.91;3880.16;35
2023-01-03 10:02:00+00:00;3880.16;3880.66;3879.41;3879.66;35
2023-01-03 10:03:00+00:00;3879.66;3880.16;3879.16;3879.66;32
2023-01-03 10:04:00+00:00;3879.66;3880.66;3879.41;3879.53;32
2023-01-03 10:05:00+00:00;3879.66;3880.66;3879.16;3880.66;42
2023-01-03 10:06:00+00:00;3880.91;3880.91;3880.41;3880.91;21
